Date,Temperature_C,Temperature_F
5/26/2019 2:00,16.77,62.186
5/26/2019 2:05,16.73,62.114
5/26/2019 2:10,16.69,62.042
5/26/2019 2:15,16.69,62.042
5/26/2019 2:20,16.69,62.042
5/26/2019 2:25,16.69,62.042
5/26/2019 2:30,16.64,61.952
5/26/2019 2:35,16.69,62.042
5/26/2019 2:40,16.73,62.114
5/26/2019 2:45,16.64,61.952
5/26/2019 2:50,16.69,62.042
5/26/2019 2:55,16.73,62.114
5/26/2019 3:00,16.69,62.042
5/26/2019 3:05,16.6,61.88
5/26/2019 3:10,16.64,61.952
5/26/2019 3:15,16.6,61.88
5/26/2019 3:20,16.64,61.952
5/26/2019 3:25,16.64,61.952
5/26/2019 3:30,16.64,61.952
5/26/2019 3:35,16.69,62.042
5/26/2019 3:40,16.73,62.114
5/26/2019 3:45,16.81,62.258
5/26/2019 3:50,16.77,62.186
5/26/2019 3:55,16.81,62.258
5/26/2019 4:00,16.77,62.186
5/26/2019 4:05,16.77,62.186
5/26/2019 4:10,16.77,62.186
5/26/2019 4:15,16.77,62.186
5/26/2019 4:20,16.77,62.186
5/26/2019 4:25,16.73,62.114
5/26/2019 4:30,16.73,62.114
5/26/2019 4:35,16.73,62.114
5/26/2019 4:40,16.73,62.114
5/26/2019 4:45,16.73,62.114
5/26/2019 4:50,16.73,62.114
5/26/2019 4:55,16.69,62.042
5/26/2019 5:00,16.69,62.042
5/26/2019 5:05,16.69,62.042
5/26/2019 5:10,16.69,62.042
5/26/2019 5:15,16.69,62.042
5/26/2019 5:20,16.69,62.042
5/26/2019 5:25,16.64,61.952
5/26/2019 5:30,16.73,62.114
5/26/2019 5:35,16.73,62.114
5/26/2019 5:40,16.69,62.042
5/26/2019 5:45,16.69,62.042
5/26/2019 5:50,16.73,62.114
5/26/2019 5:55,16.73,62.114
5/26/2019 6:00,16.73,62.114
5/26/2019 6:05,16.69,62.042
5/26/2019 6:10,16.73,62.114
5/26/2019 6:15,16.69,62.042
5/26/2019 6:20,16.64,61.952
5/26/2019 6:25,16.73,62.114
5/26/2019 6:30,16.69,62.042
5/26/2019 6:35,16.69,62.042
5/26/2019 6:40,16.69,62.042
5/26/2019 6:45,16.73,62.114
5/26/2019 6:50,16.64,61.952
5/26/2019 6:55,16.73,62.114
5/26/2019 7:00,16.73,62.114
5/26/2019 7:05,16.73,62.114
5/26/2019 7:10,16.73,62.114
5/26/2019 7:15,16.77,62.186
5/26/2019 7:20,16.77,62.186
5/26/2019 7:25,16.81,62.258
5/26/2019 7:30,16.73,62.114
5/26/2019 7:35,16.77,62.186
5/26/2019 7:40,16.77,62.186
5/26/2019 7:45,16.77,62.186
5/26/2019 7:50,16.81,62.258
5/26/2019 7:55,16.77,62.186
5/26/2019 8:00,16.77,62.186
5/26/2019 8:05,16.77,62.186
5/26/2019 8:10,16.77,62.186
5/26/2019 8:15,16.81,62.258
5/26/2019 8:20,16.81,62.258
5/26/2019 8:25,16.81,62.258
5/26/2019 8:30,16.86,62.348
5/26/2019 8:35,16.86,62.348
5/26/2019 8:40,16.86,62.348
5/26/2019 8:45,16.81,62.258
5/26/2019 8:50,16.94,62.492
5/26/2019 8:55,16.86,62.348
5/26/2019 9:00,16.86,62.348
5/26/2019 9:05,16.86,62.348
5/26/2019 9:10,16.86,62.348
5/26/2019 9:15,16.9,62.42
5/26/2019 9:20,16.9,62.42
5/26/2019 9:25,16.86,62.348
5/26/2019 9:30,16.94,62.492
5/26/2019 9:35,16.86,62.348
5/26/2019 9:40,16.9,62.42
5/26/2019 9:45,16.9,62.42
5/26/2019 9:50,16.86,62.348
5/26/2019 9:55,16.9,62.42
5/26/2019 10:00,16.94,62.492
5/26/2019 10:05,16.99,62.582
5/26/2019 10:10,16.94,62.492
5/26/2019 10:15,16.99,62.582
5/26/2019 10:20,16.99,62.582
5/26/2019 10:25,17.03,62.654
5/26/2019 10:30,17.07,62.726
5/26/2019 10:35,17.07,62.726
5/26/2019 10:40,17.07,62.726
5/26/2019 10:45,17.11,62.798
5/26/2019 10:50,17.11,62.798
5/26/2019 10:55,17.11,62.798
5/26/2019 11:00,17.16,62.888
5/26/2019 11:05,17.2,62.96
5/26/2019 11:10,17.2,62.96
5/26/2019 11:15,17.2,62.96
5/26/2019 11:20,17.29,63.122
5/26/2019 11:25,17.24,63.032
5/26/2019 11:30,17.29,63.122
5/26/2019 11:35,17.33,63.194
5/26/2019 11:40,17.37,63.266
5/26/2019 11:45,17.37,63.266
5/26/2019 11:50,17.41,63.338
5/26/2019 11:55,17.33,63.194
5/26/2019 12:00,17.37,63.266
5/26/2019 12:05,17.37,63.266
5/26/2019 12:10,17.37,63.266
5/26/2019 12:15,17.41,63.338
5/26/2019 12:20,17.41,63.338
5/26/2019 12:25,17.41,63.338
5/26/2019 12:30,17.46,63.428
5/26/2019 12:35,17.5,63.5
5/26/2019 12:40,17.54,63.572
5/26/2019 12:45,17.63,63.734
5/26/2019 12:50,17.63,63.734
5/26/2019 12:55,17.67,63.806
5/26/2019 13:00,17.67,63.806
5/26/2019 13:05,17.76,63.968
5/26/2019 13:10,17.76,63.968
5/26/2019 13:15,17.84,64.112
5/26/2019 13:20,17.93,64.274
5/26/2019 13:25,18.02,64.436
5/26/2019 13:30,18.06,64.508
5/26/2019 13:35,18.14,64.652
5/26/2019 13:40,18.19,64.742
5/26/2019 13:45,18.27,64.886
5/26/2019 13:50,18.36,65.048
5/26/2019 13:55,18.49,65.282
5/26/2019 14:00,18.49,65.282
5/26/2019 14:05,18.66,65.588
5/26/2019 14:10,18.7,65.66
5/26/2019 14:15,18.79,65.822
5/26/2019 14:20,18.96,66.128
5/26/2019 14:25,19.04,66.272
5/26/2019 14:30,19.13,66.434
5/26/2019 14:35,19.22,66.596
5/26/2019 14:40,19.35,66.83
5/26/2019 14:45,19.43,66.974
5/26/2019 14:50,19.52,67.136
5/26/2019 14:55,19.6,67.28
5/26/2019 15:00,19.69,67.442
5/26/2019 15:05,19.73,67.514
5/26/2019 15:10,19.73,67.514
5/26/2019 15:15,19.86,67.748
5/26/2019 15:20,19.9,67.82
5/26/2019 15:25,19.99,67.982
5/26/2019 15:30,20.07,68.126
5/26/2019 15:35,20.2,68.36
5/26/2019 15:40,20.2,68.36
5/26/2019 15:45,20.33,68.594
5/26/2019 15:50,20.33,68.594
5/26/2019 15:55,20.37,68.666
5/26/2019 16:00,20.46,68.828
5/26/2019 16:05,20.55,68.99
5/26/2019 16:10,20.55,68.99
5/26/2019 16:15,20.59,69.062
5/26/2019 16:20,20.59,69.062
5/26/2019 16:25,20.68,69.224
5/26/2019 16:30,20.68,69.224
5/26/2019 16:35,20.76,69.368
5/26/2019 16:40,20.89,69.602
5/26/2019 16:45,21.06,69.908
5/26/2019 16:50,21.23,70.214
5/26/2019 16:55,21.32,70.376
5/26/2019 17:00,21.4,70.52
5/26/2019 17:05,21.53,70.754
5/26/2019 17:10,21.66,70.988
5/26/2019 17:15,21.7,71.06
5/26/2019 17:20,21.75,71.15
5/26/2019 17:25,21.83,71.294
5/26/2019 17:30,21.79,71.222
5/26/2019 17:35,21.88,71.384
5/26/2019 17:40,21.92,71.456
5/26/2019 17:45,22.01,71.618
5/26/2019 17:50,21.96,71.528
5/26/2019 17:55,22.22,71.996
5/26/2019 18:00,22.48,72.464
5/26/2019 18:05,23.72,74.696
5/26/2019 18:10,24.41,75.938
5/26/2019 18:15,25.05,77.09
5/26/2019 18:20,25.27,77.486
5/26/2019 18:25,24.97,76.946
5/26/2019 18:30,24.92,76.856
5/26/2019 18:35,25.27,77.486
5/26/2019 18:40,24.97,76.946
5/26/2019 18:45,24.97,76.946
5/26/2019 18:50,24.28,75.704
5/26/2019 18:55,23.29,73.922
5/26/2019 19:00,22.99,73.382
5/26/2019 19:05,22.65,72.77
5/26/2019 19:10,23.03,73.454
5/26/2019 19:15,23.03,73.454
5/26/2019 19:20,22.95,73.31
5/26/2019 19:25,22.48,72.464
5/26/2019 19:30,22.39,72.302
5/26/2019 19:35,22.18,71.924
5/26/2019 19:40,22.01,71.618
5/26/2019 19:45,22.13,71.834
5/26/2019 19:50,21.96,71.528
5/26/2019 19:55,21.75,71.15
5/26/2019 20:00,21.7,71.06
5/26/2019 20:05,21.58,70.844
5/26/2019 20:10,21.53,70.754
5/26/2019 20:15,21.49,70.682
5/26/2019 20:20,21.4,70.52
5/26/2019 20:25,21.28,70.304
5/26/2019 20:30,21.19,70.142
5/26/2019 20:35,21.15,70.07
5/26/2019 20:40,21.36,70.448
5/26/2019 20:45,21.45,70.61
5/26/2019 20:50,21.49,70.682
5/26/2019 20:55,21.28,70.304
5/26/2019 21:00,21.32,70.376
5/26/2019 21:05,21.32,70.376
5/26/2019 21:10,21.23,70.214
5/26/2019 21:15,21.06,69.908
5/26/2019 21:20,20.98,69.764
5/26/2019 21:25,20.89,69.602
5/26/2019 21:30,20.8,69.44
5/26/2019 21:35,20.76,69.368
5/26/2019 21:40,20.72,69.296
5/26/2019 21:45,20.63,69.134
5/26/2019 21:50,20.55,68.99
5/26/2019 21:55,20.55,68.99
5/26/2019 22:00,20.46,68.828
5/26/2019 22:05,20.46,68.828
5/26/2019 22:10,20.5,68.9
5/26/2019 22:15,20.5,68.9
5/26/2019 22:20,20.55,68.99
5/26/2019 22:25,20.55,68.99
5/26/2019 22:30,20.59,69.062
5/26/2019 22:35,20.55,68.99
5/26/2019 22:40,20.55,68.99
5/26/2019 22:45,20.46,68.828
5/26/2019 22:50,20.37,68.666
5/26/2019 22:55,20.33,68.594
5/26/2019 23:00,20.33,68.594
5/26/2019 23:05,20.33,68.594
5/26/2019 23:10,20.33,68.594
5/26/2019 23:15,20.29,68.522
5/26/2019 23:20,20.33,68.594
5/26/2019 23:25,20.33,68.594
5/26/2019 23:30,20.33,68.594
5/26/2019 23:35,20.25,68.45
5/26/2019 23:40,20.16,68.288
5/26/2019 23:45,20.12,68.216
5/26/2019 23:50,20.07,68.126
5/26/2019 23:55,19.99,67.982
5/27/2019 0:00,19.95,67.91
5/27/2019 0:05,19.95,67.91
5/27/2019 0:10,19.86,67.748
5/27/2019 0:15,19.82,67.676
5/27/2019 0:20,19.77,67.586
5/27/2019 0:25,19.73,67.514
5/27/2019 0:30,19.69,67.442
5/27/2019 0:35,19.69,67.442
5/27/2019 0:40,19.65,67.37
5/27/2019 0:45,19.6,67.28
5/27/2019 0:50,19.56,67.208
5/27/2019 0:55,19.56,67.208
5/27/2019 1:00,19.52,67.136
5/27/2019 1:05,19.47,67.046
5/27/2019 1:10,19.47,67.046
5/27/2019 1:15,19.47,67.046
5/27/2019 1:20,19.39,66.902
5/27/2019 1:25,19.39,66.902
5/27/2019 1:30,19.47,67.046
5/27/2019 1:35,19.39,66.902
5/27/2019 1:40,19.39,66.902
5/27/2019 1:45,19.35,66.83
5/27/2019 1:50,19.39,66.902
5/27/2019 1:55,19.39,66.902
5/27/2019 2:00,19.39,66.902
5/27/2019 2:05,19.39,66.902
5/27/2019 2:10,19.39,66.902
5/27/2019 2:15,19.35,66.83
5/27/2019 2:20,19.39,66.902
5/27/2019 2:25,19.39,66.902
5/27/2019 2:30,19.35,66.83
5/27/2019 2:35,19.35,66.83
5/27/2019 2:40,19.35,66.83
5/27/2019 2:45,19.3,66.74
5/27/2019 2:50,19.3,66.74
5/27/2019 2:55,19.3,66.74
5/27/2019 3:00,19.3,66.74
5/27/2019 3:05,19.26,66.668
5/27/2019 3:10,19.26,66.668
5/27/2019 3:15,19.22,66.596
5/27/2019 3:20,19.22,66.596
5/27/2019 3:25,19.17,66.506
5/27/2019 3:30,19.26,66.668
5/27/2019 3:35,19.17,66.506
5/27/2019 3:40,19.17,66.506
5/27/2019 3:45,19.17,66.506
5/27/2019 3:50,19.17,66.506
5/27/2019 3:55,19.17,66.506
5/27/2019 4:00,19.13,66.434
5/27/2019 4:05,19.17,66.506
5/27/2019 4:10,19.17,66.506
5/27/2019 4:15,19.17,66.506
5/27/2019 4:20,19.17,66.506
5/27/2019 4:25,19.09,66.362
5/27/2019 4:30,19.09,66.362
5/27/2019 4:35,19.13,66.434
5/27/2019 4:40,19.09,66.362
5/27/2019 4:45,19.04,66.272
5/27/2019 4:50,19.09,66.362
5/27/2019 4:55,19.04,66.272
5/27/2019 5:00,19,66.2
5/27/2019 5:05,19,66.2
5/27/2019 5:10,19,66.2
5/27/2019 5:15,19,66.2
5/27/2019 5:20,19,66.2
5/27/2019 5:25,19,66.2
5/27/2019 5:30,19,66.2
5/27/2019 5:35,18.92,66.056
5/27/2019 5:40,18.92,66.056
5/27/2019 5:45,18.96,66.128
5/27/2019 5:50,18.96,66.128
5/27/2019 5:55,18.92,66.056
5/27/2019 6:00,18.87,65.966
5/27/2019 6:05,18.92,66.056
5/27/2019 6:10,18.87,65.966
5/27/2019 6:15,18.92,66.056
5/27/2019 6:20,18.87,65.966
5/27/2019 6:25,18.87,65.966
5/27/2019 6:30,18.87,65.966
5/27/2019 6:35,18.87,65.966
5/27/2019 6:40,18.83,65.894
5/27/2019 6:45,18.87,65.966
5/27/2019 6:50,18.87,65.966
5/27/2019 6:55,18.83,65.894
5/27/2019 7:00,18.83,65.894
5/27/2019 7:05,18.83,65.894
5/27/2019 7:10,18.79,65.822
5/27/2019 7:15,18.79,65.822
5/27/2019 7:20,18.79,65.822
5/27/2019 7:25,18.79,65.822
5/27/2019 7:30,18.79,65.822
5/27/2019 7:35,18.83,65.894
5/27/2019 7:40,18.79,65.822
5/27/2019 7:45,18.83,65.894
5/27/2019 7:50,18.74,65.732
5/27/2019 7:55,18.83,65.894
5/27/2019 8:00,18.79,65.822
5/27/2019 8:05,18.74,65.732
5/27/2019 8:10,18.7,65.66
5/27/2019 8:15,18.74,65.732
5/27/2019 8:20,18.7,65.66
5/27/2019 8:25,18.74,65.732
5/27/2019 8:30,18.74,65.732
5/27/2019 8:35,18.66,65.588
5/27/2019 8:40,18.66,65.588
5/27/2019 8:45,18.66,65.588
5/27/2019 8:50,18.66,65.588
5/27/2019 8:55,18.62,65.516
5/27/2019 9:00,18.57,65.426
5/27/2019 9:05,18.53,65.354
5/27/2019 9:10,18.49,65.282
5/27/2019 9:15,18.53,65.354
5/27/2019 9:20,18.44,65.192
5/27/2019 9:25,18.44,65.192
5/27/2019 9:30,18.4,65.12
5/27/2019 9:35,18.4,65.12
5/27/2019 9:40,18.36,65.048
5/27/2019 9:45,18.32,64.976
5/27/2019 9:50,18.27,64.886
5/27/2019 9:55,18.23,64.814
5/27/2019 10:00,18.23,64.814
5/27/2019 10:05,18.23,64.814
5/27/2019 10:10,18.14,64.652
5/27/2019 10:15,18.19,64.742
5/27/2019 10:20,18.14,64.652
5/27/2019 10:25,18.1,64.58
5/27/2019 10:30,18.14,64.652
5/27/2019 10:35,18.1,64.58
5/27/2019 10:40,18.14,64.652
5/27/2019 10:45,18.14,64.652
5/27/2019 10:50,18.1,64.58
5/27/2019 10:55,18.1,64.58
5/27/2019 11:00,18.1,64.58
5/27/2019 11:05,18.1,64.58
5/27/2019 11:10,18.1,64.58
5/27/2019 11:15,18.06,64.508
5/27/2019 11:20,18.1,64.58
5/27/2019 11:25,18.02,64.436
5/27/2019 11:30,18.1,64.58
5/27/2019 11:35,18.02,64.436
5/27/2019 11:40,17.97,64.346
5/27/2019 11:45,18.02,64.436
5/27/2019 11:50,18.02,64.436
5/27/2019 11:55,17.97,64.346
5/27/2019 12:00,17.97,64.346
5/27/2019 12:05,18.06,64.508
5/27/2019 12:10,18.02,64.436
5/27/2019 12:15,18.02,64.436
5/27/2019 12:20,18.06,64.508
5/27/2019 12:25,18.06,64.508
5/27/2019 12:30,18.02,64.436
5/27/2019 12:35,17.97,64.346
5/27/2019 12:40,18.06,64.508
5/27/2019 12:45,18.06,64.508
5/27/2019 12:50,18.1,64.58
5/27/2019 12:55,18.1,64.58
5/27/2019 13:00,18.1,64.58
5/27/2019 13:05,18.14,64.652
5/27/2019 13:10,18.14,64.652
5/27/2019 13:15,18.23,64.814
5/27/2019 13:20,18.27,64.886
5/27/2019 13:25,18.27,64.886
5/27/2019 13:30,18.32,64.976
5/27/2019 13:35,18.32,64.976
5/27/2019 13:40,18.4,65.12
5/27/2019 13:45,18.4,65.12
5/27/2019 13:50,18.44,65.192
5/27/2019 13:55,18.53,65.354
5/27/2019 14:00,18.57,65.426
5/27/2019 14:05,18.7,65.66
5/27/2019 14:10,18.7,65.66
5/27/2019 14:15,18.83,65.894
5/27/2019 14:20,18.92,66.056
5/27/2019 14:25,19,66.2
5/27/2019 14:30,19.09,66.362
5/27/2019 14:35,19.13,66.434
5/27/2019 14:40,19.26,66.668
5/27/2019 14:45,19.3,66.74
5/27/2019 14:50,19.39,66.902
5/27/2019 14:55,19.52,67.136
5/27/2019 15:00,19.52,67.136
5/27/2019 15:05,19.6,67.28
5/27/2019 15:10,19.65,67.37
5/27/2019 15:15,19.69,67.442
5/27/2019 15:20,19.77,67.586
5/27/2019 15:25,19.77,67.586
5/27/2019 15:30,19.82,67.676
5/27/2019 15:35,19.9,67.82
5/27/2019 15:40,19.95,67.91
5/27/2019 15:45,20.03,68.054
5/27/2019 15:50,20.07,68.126
5/27/2019 15:55,20.12,68.216
5/27/2019 16:00,20.2,68.36
5/27/2019 16:05,20.37,68.666
5/27/2019 16:10,20.25,68.45
5/27/2019 16:15,20.33,68.594
5/27/2019 16:20,20.46,68.828
5/27/2019 16:25,20.42,68.756
5/27/2019 16:30,20.42,68.756
5/27/2019 16:35,20.33,68.594
5/27/2019 16:40,20.5,68.9
5/27/2019 16:45,20.59,69.062
5/27/2019 16:50,20.8,69.44
5/27/2019 16:55,20.85,69.53
5/27/2019 17:00,20.93,69.674
5/27/2019 17:05,21.02,69.836
5/27/2019 17:10,20.8,69.44
5/27/2019 17:15,20.85,69.53
5/27/2019 17:20,20.85,69.53
5/27/2019 17:25,20.89,69.602
5/27/2019 17:30,20.93,69.674
5/27/2019 17:35,21.06,69.908
5/27/2019 17:40,21.19,70.142
5/27/2019 17:45,21.23,70.214
5/27/2019 17:50,21.4,70.52
5/27/2019 17:55,21.75,71.15
5/27/2019 18:00,21.92,71.456
5/27/2019 18:05,22.95,73.31
5/27/2019 18:10,23.55,74.39
5/27/2019 18:15,23.34,74.012
5/27/2019 18:20,24.45,76.01
5/27/2019 18:25,24.71,76.478
5/27/2019 18:30,24.15,75.47
5/27/2019 18:35,22.78,73.004
5/27/2019 18:40,24.49,76.082
5/27/2019 18:45,25.31,77.558
5/27/2019 18:50,25.48,77.864
5/27/2019 18:55,25.48,77.864
5/27/2019 19:00,25.35,77.63
5/27/2019 19:05,24.06,75.308
5/27/2019 19:10,25.05,77.09
5/27/2019 19:15,24.84,76.712
5/27/2019 19:20,22.65,72.77
5/27/2019 19:25,23.34,74.012
5/27/2019 19:30,23.25,73.85
5/27/2019 19:35,22.73,72.914
5/27/2019 19:40,22.39,72.302
5/27/2019 19:45,22.22,71.996
5/27/2019 19:50,21.49,70.682
5/27/2019 19:55,21.49,70.682
5/27/2019 20:00,22.22,71.996
5/27/2019 20:05,22.56,72.608
5/27/2019 20:10,22.22,71.996
5/27/2019 20:15,22.56,72.608
5/27/2019 20:20,21.79,71.222
5/27/2019 20:25,21.53,70.754
5/27/2019 20:30,21.23,70.214
5/27/2019 20:35,21.19,70.142
5/27/2019 20:40,21.23,70.214
5/27/2019 20:45,21.23,70.214
5/27/2019 20:50,21.36,70.448
5/27/2019 20:55,21.28,70.304
5/27/2019 21:00,21.23,70.214
5/27/2019 21:05,21.32,70.376
5/27/2019 21:10,21.15,70.07
5/27/2019 21:15,21.15,70.07
5/27/2019 21:20,21.36,70.448
5/27/2019 21:25,21.23,70.214
5/27/2019 21:30,21.02,69.836
5/27/2019 21:35,21.06,69.908
5/27/2019 21:40,20.98,69.764
5/27/2019 21:45,20.89,69.602
5/27/2019 21:50,20.89,69.602
5/27/2019 21:55,20.93,69.674
5/27/2019 22:00,21.15,70.07
5/27/2019 22:05,21.32,70.376
5/27/2019 22:10,21.58,70.844
5/27/2019 22:15,21.75,71.15
5/27/2019 22:20,21.62,70.916
5/27/2019 22:25,21.1,69.98
5/27/2019 22:30,21.06,69.908
5/27/2019 22:35,21.19,70.142
5/27/2019 22:40,20.98,69.764
5/27/2019 22:45,20.8,69.44
5/27/2019 22:50,20.68,69.224
5/27/2019 22:55,20.68,69.224
5/27/2019 23:00,20.59,69.062
5/27/2019 23:05,20.55,68.99
5/27/2019 23:10,20.5,68.9
5/27/2019 23:15,20.46,68.828
5/27/2019 23:20,20.42,68.756
5/27/2019 23:25,20.42,68.756
5/27/2019 23:30,20.37,68.666
5/27/2019 23:35,20.33,68.594
5/27/2019 23:40,20.2,68.36
5/27/2019 23:45,20.2,68.36
5/27/2019 23:50,20.16,68.288
5/27/2019 23:55,20.12,68.216
5/28/2019 0:00,20.03,68.054
5/28/2019 0:05,19.99,67.982
5/28/2019 0:10,19.99,67.982
5/28/2019 0:15,19.86,67.748
5/28/2019 0:20,19.82,67.676
5/28/2019 0:25,19.77,67.586
5/28/2019 0:30,19.69,67.442
5/28/2019 0:35,19.65,67.37
5/28/2019 0:40,19.6,67.28
5/28/2019 0:45,19.52,67.136
5/28/2019 0:50,19.43,66.974
5/28/2019 0:55,19.43,66.974
5/28/2019 1:00,19.35,66.83
5/28/2019 1:05,19.3,66.74
5/28/2019 1:10,19.22,66.596
5/28/2019 1:15,19.17,66.506
5/28/2019 1:20,19.13,66.434
5/28/2019 1:25,19.13,66.434
5/28/2019 1:30,19.04,66.272
5/28/2019 1:35,19,66.2
5/28/2019 1:40,18.96,66.128
5/28/2019 1:45,18.96,66.128
5/28/2019 1:50,18.92,66.056
5/28/2019 1:55,18.87,65.966
5/28/2019 2:00,18.79,65.822
5/28/2019 2:05,18.74,65.732
5/28/2019 2:10,18.79,65.822
5/28/2019 2:15,18.66,65.588
5/28/2019 2:20,18.66,65.588
5/28/2019 2:25,18.57,65.426
5/28/2019 2:30,18.57,65.426
5/28/2019 2:35,18.57,65.426
5/28/2019 2:40,18.49,65.282
5/28/2019 2:45,18.49,65.282
5/28/2019 2:50,18.4,65.12
5/28/2019 2:55,18.44,65.192
5/28/2019 3:00,18.4,65.12
5/28/2019 3:05,18.32,64.976
5/28/2019 3:10,18.32,64.976
5/28/2019 3:15,18.23,64.814
5/28/2019 3:20,18.23,64.814
5/28/2019 3:25,18.19,64.742
5/28/2019 3:30,18.19,64.742
5/28/2019 3:35,18.1,64.58
5/28/2019 3:40,18.1,64.58
5/28/2019 3:45,18.06,64.508
5/28/2019 3:50,18.06,64.508
5/28/2019 3:55,18.06,64.508
5/28/2019 4:00,18.02,64.436
5/28/2019 4:05,17.97,64.346
5/28/2019 4:10,17.93,64.274
5/28/2019 4:15,17.89,64.202
5/28/2019 4:20,17.97,64.346
5/28/2019 4:25,17.89,64.202
5/28/2019 4:30,17.8,64.04
5/28/2019 4:35,17.72,63.896
5/28/2019 4:40,17.72,63.896
5/28/2019 4:45,17.72,63.896
5/28/2019 4:50,17.63,63.734
5/28/2019 4:55,17.63,63.734
5/28/2019 5:00,17.59,63.662
5/28/2019 5:05,17.54,63.572
5/28/2019 5:10,17.63,63.734
5/28/2019 5:15,17.63,63.734
5/28/2019 5:20,17.54,63.572
5/28/2019 5:25,17.54,63.572
5/28/2019 5:30,17.54,63.572
5/28/2019 5:35,17.46,63.428
5/28/2019 5:40,17.5,63.5
5/28/2019 5:45,17.5,63.5
5/28/2019 5:50,17.46,63.428
5/28/2019 5:55,17.41,63.338
5/28/2019 6:00,17.41,63.338
5/28/2019 6:05,17.37,63.266
5/28/2019 6:10,17.37,63.266
5/28/2019 6:15,17.29,63.122
5/28/2019 6:20,17.29,63.122
5/28/2019 6:25,17.24,63.032
5/28/2019 6:30,17.24,63.032
5/28/2019 6:35,17.33,63.194
5/28/2019 6:40,17.29,63.122
5/28/2019 6:45,17.2,62.96
5/28/2019 6:50,17.16,62.888
5/28/2019 6:55,17.07,62.726
5/28/2019 7:00,17.11,62.798
5/28/2019 7:05,17.11,62.798
5/28/2019 7:10,17.16,62.888
5/28/2019 7:15,17.11,62.798
5/28/2019 7:20,17.11,62.798
5/28/2019 7:25,17.11,62.798
5/28/2019 7:30,17.11,62.798
5/28/2019 7:35,17.07,62.726
5/28/2019 7:40,17.07,62.726
5/28/2019 7:45,17.07,62.726
5/28/2019 7:50,17.07,62.726
5/28/2019 7:55,17.07,62.726
5/28/2019 8:00,17.03,62.654
5/28/2019 8:05,17.11,62.798
5/28/2019 8:10,17.11,62.798
5/28/2019 8:15,17.07,62.726
5/28/2019 8:20,16.99,62.582
5/28/2019 8:25,17.03,62.654
5/28/2019 8:30,17.03,62.654
5/28/2019 8:35,17.03,62.654
5/28/2019 8:40,17.07,62.726
5/28/2019 8:45,17.03,62.654
5/28/2019 8:50,16.99,62.582
5/28/2019 8:55,16.94,62.492
5/28/2019 9:00,16.99,62.582
5/28/2019 9:05,16.99,62.582
5/28/2019 9:10,16.99,62.582
5/28/2019 9:15,16.9,62.42
5/28/2019 9:20,16.94,62.492
5/28/2019 9:25,16.94,62.492
5/28/2019 9:30,16.94,62.492
5/28/2019 9:35,16.94,62.492
5/28/2019 9:40,16.9,62.42
5/28/2019 9:45,16.99,62.582
5/28/2019 9:50,16.9,62.42
5/28/2019 9:55,16.94,62.492
5/28/2019 10:00,16.9,62.42
5/28/2019 10:05,16.99,62.582
5/28/2019 10:10,16.99,62.582
5/28/2019 10:15,16.99,62.582
5/28/2019 10:20,17.07,62.726
5/28/2019 10:25,17.03,62.654
5/28/2019 10:30,17.03,62.654
5/28/2019 10:35,17.07,62.726
5/28/2019 10:40,17.11,62.798
5/28/2019 10:45,17.16,62.888
5/28/2019 10:50,17.16,62.888
5/28/2019 10:55,17.16,62.888
5/28/2019 11:00,17.16,62.888
5/28/2019 11:05,17.2,62.96
5/28/2019 11:10,17.24,63.032
5/28/2019 11:15,17.24,63.032
5/28/2019 11:20,17.29,63.122
5/28/2019 11:25,17.37,63.266
5/28/2019 11:30,17.37,63.266
5/28/2019 11:35,17.41,63.338
5/28/2019 11:40,17.37,63.266
5/28/2019 11:45,17.37,63.266
5/28/2019 11:50,17.33,63.194
5/28/2019 11:55,17.37,63.266
5/28/2019 12:00,17.37,63.266
5/28/2019 12:05,17.37,63.266
5/28/2019 12:10,17.37,63.266
5/28/2019 12:15,17.33,63.194
5/28/2019 12:20,17.37,63.266
5/28/2019 12:25,17.41,63.338
5/28/2019 12:30,17.37,63.266
5/28/2019 12:35,17.37,63.266
5/28/2019 12:40,17.37,63.266
5/28/2019 12:45,17.33,63.194
5/28/2019 12:50,17.33,63.194
5/28/2019 12:55,17.37,63.266
5/28/2019 13:00,17.37,63.266
5/28/2019 13:05,17.37,63.266
5/28/2019 13:10,17.33,63.194
5/28/2019 13:15,17.33,63.194
5/28/2019 13:20,17.37,63.266
5/28/2019 13:25,17.37,63.266
5/28/2019 13:30,17.59,63.662
5/28/2019 13:35,18.57,65.426
5/28/2019 13:40,18.87,65.966
5/28/2019 13:45,18.4,65.12
5/28/2019 13:50,18.1,64.58
5/28/2019 13:55,17.97,64.346
5/28/2019 14:00,17.93,64.274
5/28/2019 14:05,17.97,64.346
5/28/2019 14:10,17.97,64.346
5/28/2019 14:15,17.93,64.274
5/28/2019 14:20,17.93,64.274
5/28/2019 14:25,18.02,64.436
5/28/2019 14:30,18.06,64.508
5/28/2019 14:35,18.14,64.652
5/28/2019 14:40,18.19,64.742
5/28/2019 14:45,18.23,64.814
5/28/2019 14:50,18.27,64.886
5/28/2019 14:55,18.32,64.976
5/28/2019 15:00,18.36,65.048
5/28/2019 15:05,18.49,65.282
5/28/2019 15:10,18.53,65.354
5/28/2019 15:15,18.62,65.516
